CropName_1,CityName,textbox5,textbox6,textbox7
Wheat,Multan,6/15/2012,12/11/2023,Rs./100kg

Label,chart1_CategoryGroup1_label,chart1_CategoryGroup1_Value_DataValue0
,05 Jun 14,3038
,06 Jun 14,
,07 Jun 14,3032
,08 Jun 14,3038
,10 Jun 14,3107
,11 Jun 14,3100
,12 Jun 14,3100
,13 Jun 14,
,14 Jun 14,
,16 Jun 14,3100
,17 Jun 14,3088
,19 Jun 14,3044
,20 Jun 14,
,23 Jun 14,3088
,26 Jun 14,3088
,27 Jun 14,
,30 Jun 14,3075
,01 Jul 14,3075
,02 Jul 14,3075
,03 Jul 14,3075
,04 Jul 14,
,05 Jul 14,3075
,06 Jul 14,3063
,07 Jul 14,3063
,08 Jul 14,3088
,09 Jul 14,3125
,10 Jul 14,3125
,11 Jul 14,
,12 Jul 14,3219
,13 Jul 14,3269
,14 Jul 14,3269
,15 Jul 14,3269
,16 Jul 14,3325
,17 Jul 14,3313
,18 Jul 14,
,19 Jul 14,3313
,20 Jul 14,3313
,21 Jul 14,3282
,22 Jul 14,3313
,23 Jul 14,3344
,24 Jul 14,3344
,25 Jul 14,
,26 Jul 14,3344
,27 Jul 14,3338
,04 Aug 14,3325
,05 Aug 14,3400
,06 Aug 14,3400
,07 Aug 14,3400
,08 Aug 14,
,10 Aug 14,3413
,11 Aug 14,3363
,12 Aug 14,3363
,14 Aug 14,
,15 Aug 14,
,16 Aug 14,3363
,17 Aug 14,3225
,18 Aug 14,3388
,19 Aug 14,3400
,20 Aug 14,3400
,21 Aug 14,3388
,22 Aug 14,
,23 Aug 14,3375
,25 Aug 14,3363
,26 Aug 14,3325
,27 Aug 14,3282
,28 Aug 14,3282
,29 Aug 14,
,30 Aug 14,3282
,31 Aug 14,3282
,01 Sep 14,3282
,02 Sep 14,3225
,03 Sep 14,3225
,04 Sep 14,3225
,05 Sep 14,
,06 Sep 14,3225
,07 Sep 14,3225
,08 Sep 14,3225
,09 Sep 14,3250
,10 Sep 14,3325
,11 Sep 14,3325
,12 Sep 14,
,13 Sep 14,3325
,14 Sep 14,3350
,15 Sep 14,3350
,16 Sep 14,3363
,17 Sep 14,3363
,18 Sep 14,3338
,19 Sep 14,
,20 Sep 14,3338
,22 Sep 14,3350
,23 Sep 14,3375
,24 Sep 14,3363
,25 Sep 14,3363
,26 Sep 14,
,27 Sep 14,3363
,28 Sep 14,3338
,29 Sep 14,3338
,30 Sep 14,3332
,01 Oct 14,3350
,02 Oct 14,3332
,03 Oct 14,
,04 Oct 14,3300
,05 Oct 14,3300
,09 Oct 14,3300
,10 Oct 14,
,11 Oct 14,3300
,12 Oct 14,3300
,13 Oct 14,3325
,14 Oct 14,3375
,15 Oct 14,3338
,16 Oct 14,3338
,17 Oct 14,
,18 Oct 14,3338
,20 Oct 14,3350
,22 Oct 14,3338
,23 Oct 14,
,24 Oct 14,
,25 Oct 14,3363
,26 Oct 14,3338
,27 Oct 14,3338
,28 Oct 14,3350
,29 Oct 14,3350
,30 Oct 14,3350
,31 Oct 14,
,01 Nov 14,3350
,02 Nov 14,3338
,03 Nov 14,3338
,05 Nov 14,3338
,06 Nov 14,3338
,07 Nov 14,
,08 Nov 14,3363
,09 Nov 14,3363
,10 Nov 14,3363
,11 Nov 14,3338
,12 Nov 14,3338
,13 Nov 14,3338
,14 Nov 14,
,15 Nov 14,3338
,17 Nov 14,3363
,18 Nov 14,3363
,19 Nov 14,3363
,20 Nov 14,3363
,21 Nov 14,
,22 Nov 14,3363
,23 Nov 14,3363
,24 Nov 14,3363
,25 Nov 14,3363
