CropName_1,CityName,textbox5,textbox6,textbox7
Sugar,Faisalabad,1/1/2010,12/11/2023,Rs./100kg

Label,chart1_CategoryGroup1_label,chart1_CategoryGroup1_Value_DataValue0
,29 May 12,5040
,30 May 12,5040
,31 May 12,5040
,01 Jun 12,
,02 Jun 12,5060
,04 Jun 12,5130
,05 Jun 12,5130
,06 Jun 12,5225
,07 Jun 12,5200
,08 Jun 12,
,09 Jun 12,5330
,11 Jun 12,5330
,12 Jun 12,5330
,13 Jun 12,5330
,14 Jun 12,5250
,15 Jun 12,
,16 Jun 12,5250
,18 Jun 12,5280
,20 Jun 12,5270
,21 Jun 12,5270
,22 Jun 12,
,23 Jun 12,5270
,25 Jun 12,5170
,26 Jun 12,5250
,27 Jun 12,5250
,28 Jun 12,5175
,29 Jun 12,
,30 Jun 12,5175
,02 Jul 12,5175
,03 Jul 12,5130
,04 Jul 12,5140
,05 Jul 12,5090
,06 Jul 12,
,07 Jul 12,5160
,09 Jul 12,5150
,10 Jul 12,5150
,11 Jul 12,5150
,12 Jul 12,5150
,13 Jul 12,
,14 Jul 12,5150
,16 Jul 12,5110
,17 Jul 12,5110
,18 Jul 12,5110
,19 Jul 12,5150
,20 Jul 12,5070
,21 Jul 12,5070
,22 Jul 12,5070
,23 Jul 12,
,24 Jul 12,5090
,25 Jul 12,5120
,26 Jul 12,5120
,27 Jul 12,5120
,30 Jul 12,5110
,31 Jul 12,5110
,01 Aug 12,5100
,02 Aug 12,5100
,03 Aug 12,5175
,04 Aug 12,5175
,05 Aug 12,5525
,06 Aug 12,5175
,07 Aug 12,5175
,08 Aug 12,5175
,09 Aug 12,5175
,10 Aug 12,5075
,11 Aug 12,5075
,13 Aug 12,5075
,15 Aug 12,5075
,16 Aug 12,5075
,17 Aug 12,5150
,18 Aug 12,5130
,23 Aug 12,5150
,24 Aug 12,
,25 Aug 12,5170
,27 Aug 12,5170
,28 Aug 12,5090
,29 Aug 12,5075
,30 Aug 12,5075
,31 Aug 12,
,01 Sep 12,5120
,03 Sep 12,5115
,04 Sep 12,5120
,05 Sep 12,5475
,06 Sep 12,5050
,07 Sep 12,
,08 Sep 12,4980
,10 Sep 12,4980
,11 Sep 12,4970
,12 Sep 12,4970
,13 Sep 12,4970
,14 Sep 12,
,15 Sep 12,4975
,17 Sep 12,4950
,18 Sep 12,4950
,19 Sep 12,4850
